Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Eswatini,SWZ,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.474024802,..,-0.662509441,..,-0.715451121,..,-0.782026052,-0.613890231,-0.800742328,-0.879012823,-0.598636866,-0.694624126,-0.531721473,-0.480329961,-0.470664561,-0.533692062,-0.535372555,-0.492828667,-0.310973823,-0.319038302,-0.380347073,-0.276079923,-0.276786596,-0.479818255,-0.501701951,-0.575594962,-0.602303207
Eswatini,SWZ,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.326706529,..,-1.236201644,..,-1.462375522,..,-1.402146339,-1.530229688,-1.46496892,-1.494866014,-1.251292229,-1.351682901,-1.319656968,-1.271791458,-1.325327277,-1.315425396,-1.281684399,-1.261993408,-1.335522294,-1.393398523,-1.432752848,-1.451637745,-1.369288683,-1.343926668,-1.332246304,-1.297844529,-1.227049828
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.054742932,..,-0.63226676,..,-0.946032107,..,-1.225845575,-1.40960443,-1.312491655,-1.690383315,-1.740132213,-1.806409359,-1.732120633,-1.641072273,-1.635101199,-1.50696373,-1.564271331,-1.407307386,-1.339387417,-1.496942043,-1.617245197,-1.677229643,-1.274579644,-1.303721905,-1.753656149,-2.183713198,-2.038067579
Ethiopia,ETH,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.965788543,..,-0.908676982,..,-0.983719409,..,-0.959304392,-0.834280729,-0.893445909,-0.938896775,-0.667515755,-0.659463108,-0.706700683,-0.832281888,-0.807519138,-0.741804361,-0.677317858,-0.649538219,-0.468450874,-0.527424872,-0.50812608,-0.471185684,-0.445004612,-0.484146088,-0.405230105,-0.624359071,-0.623456955
Ethiopia,ETH,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.083550096,..,-0.989250898,..,-1.031738877,..,-1.226131916,-1.114733219,-1.180990577,-1.238757253,-1.19371748,-1.203704953,-1.30721271,-1.29824543,-1.344856143,-1.362643838,-1.308907866,-1.313026309,-1.284414291,-1.298228741,-1.402380109,-1.432525396,-1.161902428,-1.062618136,-1.038964868,-1.072550178,-1.048582554
Faroe Islands,FRO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.830568552,..,0.856274605,..,0.301403165,..,0.473941058,0.452653438,0.389960021,0.386921287,-0.034058049,0.061876796,-0.066948675,-0.27288565,-0.190827519,-0.071288198,-0.067774832,-0.051027689,0.553164601,0.569660664,0.897029459,0.586045206,0.833207309,0.779773772,0.661915123,0.724108815,0.764339507
Fiji,FJI,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.323474795,..,0.343518049,..,-0.276727378,..,0.006907965,0.009974545,0.06838835,0.103356399,0.051683944,-0.621160269,-0.574613035,-0.865079582,-0.744324744,-0.711457431,-0.67112577,-0.72579509,-0.514017463,-0.363319486,-0.089848541,-0.081602976,0.176778913,0.422631532,0.195874199,0.29833591,0.321682155
Fiji,FJI,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.152574241,..,0.226074696,..,-0.346214205,..,0.028650641,0.066641822,-0.037026647,0.049308635,-0.325200826,-0.650255859,-0.704701424,-0.91068691,-1.10635519,-1.093061566,-0.978677988,-0.909593225,-0.176620543,0.027792843,0.028574849,0.12292394,0.147889748,0.022482138,0.057073064,-0.166248158,-0.149171755
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.412718773,..,1.473387837,..,1.720112085,..,1.75318408,1.687017441,1.61962688,1.594946861,1.501111031,1.488697052,1.445868373,1.459671497,1.423606873,1.393471003,1.400765181,1.385172486,1.282197237,1.027998209,0.982591867,1.063806653,0.891700327,0.835154116,0.981748819,0.963134944,0.891491711
Finland,FIN,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.907921553,..,1.952075005,..,1.953407645,..,1.903888941,1.958634257,1.939888597,1.950941563,1.959513426,1.89684999,1.910381198,1.962568879,1.961252689,1.939538002,1.944033504,1.955659628,2.124782085,2.053113937,2.008164883,2.023436785,2.034647465,2.012981415,2.020997286,2.013481617,1.958372474
Finland,FIN,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.51769793,..,1.467298269,..,1.593033314,..,1.552903652,1.572457075,1.783608437,1.687096953,1.494072199,1.460226774,1.463081241,1.465267062,1.486712694,1.507551432,1.60069716,1.573705554,1.54194665,1.543606997,1.531785488,1.559362173,1.588881493,1.56277895,1.609450936,1.609824777,1.601619482
France,FRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.887499452,..,0.698888779,..,0.785089076,..,0.924183249,0.179551065,0.345115304,0.399723917,0.595505774,0.563000798,0.543759167,0.512012899,0.681087554,0.602992833,0.554941535,0.448744118,0.300568491,0.097759806,-0.106349595,0.265700728,0.0137935,0.271274894,0.280948132,0.325523823,0.334524125
France,FRA,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.483683348,..,1.364515781,..,1.432307482,..,1.212872624,1.333288908,1.425192833,1.407830477,1.462172866,1.456374407,1.496273756,1.445757031,1.499731541,1.429734826,1.436932445,1.40233779,1.453593969,1.366789818,1.35174191,1.39693749,1.396100879,1.371217132,1.29722631,1.260251999,1.182720423
France,FRA,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.311158419,..,1.171781659,..,1.182986617,..,1.154342294,1.122662783,1.45645833,1.476771235,1.298722863,1.259766817,1.304794312,1.244535089,1.202856541,1.170668364,1.238105774,1.219246626,1.218186021,1.206659317,1.136472464,1.152425051,1.157234788,1.114719748,1.065646052,1.104692459,1.105864763
French Polynesia,PYF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.125683025,..,0.325020939,..,0.640210629,..,0.410248697,0.299038559,0.408170909,0.325625747,0.220006227,0.302844584,0.261874706,0.140438765,0.299279243,0.384890914,0.29329142,0.330102742,0.149542809,0.015247292,-0.110105984,-0.105891399,-0.257414043,-0.075141385,-0.065801933,-0.075772829,0.069895133
Gabon,GAB,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.65305227,..,-0.370705366,..,-0.182711691,..,-0.249034658,-0.406030953,-0.48354283,-0.396706045,-0.75450623,-0.706393182,-0.62444061,-0.503719747,-0.461410344,-0.403134197,-0.414806485,-0.522406638,-0.472979218,-0.564170301,-0.611847818,-0.72467494,-0.720236599,-0.75519371,-0.681152165,-0.705375612,-0.84057945
Gabon,GAB,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.321172208,..,-0.391127527,..,-0.470682234,..,-0.526887536,-0.662809372,-0.780080676,-0.82700175,-0.950213253,-0.866477549,-0.845180631,-0.971218228,-0.865145206,-0.905199349,-0.863606691,-0.863369942,-0.866108179,-0.894542098,-0.968354881,-1.06027472,-0.961687982,-1.043433547,-0.980097234,-0.893327057,-0.879000068
"Gambia, The",GMB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.559609056,..,0.675648868,..,0.533818603,..,0.826159775,0.322430104,0.164906055,0.200640664,-0.034124114,0.047412302,0.065151274,0.122316822,0.065416984,-0.000270605,-0.000778838,-0.048636407,-0.151400715,0.016247632,-0.442044199,-0.094831444,-0.08758685,0.214429125,0.247992232,0.035266154,0.04582857
"Gambia, The",GMB,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0169813,..,-0.002620436,..,-0.145569503,..,-0.180294082,0.163011163,-0.389444947,-0.456847787,-0.37112534,-0.330507666,-0.425357461,-0.519139886,-0.570687115,-0.558868945,-0.59986788,-0.64948678,-0.696619987,-0.745699286,-0.79889518,-0.455021232,-0.455911905,-0.407074153,-0.39465192,-0.406059206,-0.449605197
"Gambia, The",GMB,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.274816751,..,-0.915815294,..,-1.064674616,..,-0.670977175,-0.489668667,-0.674434602,-1.015846252,-0.89695102,-0.891591012,-0.865504682,-1.012210608,-1.075464487,-1.215479136,-1.287478089,-1.257354021,-1.267609835,-1.4596771,-1.260490179,-0.622010767,-0.215281859,-0.249232844,-0.199700385,-0.105402499,-0.041429807
Georgia,GEO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.570578575,..,-1.638902903,..,-0.812726557,..,-1.192041397,-1.299210668,-0.864118159,-0.755904913,-0.966098785,-0.645898998,-0.919675112,-0.965524912,-0.718320906,-0.656951964,-0.680453956,-0.441366166,-0.321507543,-0.472153753,-0.320115089,-0.375215024,-0.447616845,-0.498185903,-0.429623365,-0.429646611,-0.4409495
Georgia,GEO,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.25632596,..,-1.218148708,..,-0.938497543,..,-1.084056258,-0.912254095,-0.749769986,-0.695962608,-0.461667329,-0.344459146,-0.26294446,-0.199315324,-0.20598498,-0.119617037,-0.006217348,0.00495237,0.224652022,0.221943572,0.336223185,0.262213171,0.270468593,0.248666972,0.222179666,0.144988313,0.169973269
Georgia,GEO,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.33175081,..,-0.385090172,..,-0.283675939,..,-0.505115449,-0.177865669,-0.078266896,-0.090371124,-0.092710026,-0.230410188,-0.256853849,-0.188876048,-0.160913214,-0.172698855,0.021580776,0.138814524,0.284683943,0.274601668,0.295233637,0.26481849,0.228967398,0.167866066,0.055667788,0.010405933,0.013737321
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.288499475,..,1.242147803,..,1.411335707,..,1.09601748,0.577859223,0.638884366,0.88891536,1.025069594,0.995823801,0.943830788,0.859902501,0.796834469,0.842218459,0.775621295,0.92798388,0.925186455,0.687514961,0.667541146,0.574380219,0.577707589,0.548454642,0.64498806,0.725666702,0.614759147
Germany,DEU,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.609529257,..,1.621989489,..,1.609418869,..,1.634389877,1.637584686,1.620204449,1.652198195,1.770086169,1.755590677,1.734026194,1.648672223,1.637504697,1.618219256,1.669232011,1.642112851,1.850373387,1.759659886,1.583852768,1.573621154,1.591349125,1.581253052,1.519799232,1.572336793,1.533154368
Germany,DEU,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.32889533,..,1.291888475,..,1.314802051,..,1.414031386,1.413554311,1.496040106,1.485833883,1.365230918,1.336478472,1.336777806,1.334960699,1.297783256,1.349210739,1.393738031,1.406184077,1.436358809,1.422017217,1.36436975,1.432267666,1.442795277,1.3536551,1.373611093,1.420018077,1.409542441
Ghana,GHA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.234503835,..,-0.136477411,..,-0.359381735,..,-0.159934327,0.029186578,0.040790971,0.169719294,0.006396186,-0.073061265,-0.029515961,0.027835818,0.026093241,0.167112142,0.130694985,0.060606085,-0.106807962,-0.038228907,-0.138907716,0.082036331,-0.036738522,0.118470922,0.169862181,0.065785304,-0.065912969
Ghana,GHA,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.23357825,..,-0.439805567,..,0.078732707,..,0.023213815,0.007860686,-0.126287416,-0.134525463,0.056496635,0.039233431,-0.062382013,-0.042356919,-0.033293352,-0.003144076,0.016669463,0.15427576,0.063672259,0.123623751,0.034714688,0.108088382,0.051578201,0.015498661,-0.079614252,-0.106361292,-0.076319806
Ghana,GHA,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.207235247,..,-0.187200338,..,0.07062351,..,0.028416518,0.271764487,0.11770542,0.197485223,0.407593399,0.497320414,0.431884378,0.498016387,0.514764845,0.484657794,0.431352198,0.438854575,0.461645961,0.488428712,0.583630621,0.596760809,0.55849874,0.550957501,0.553479671,0.462129205,0.394973695
Gibraltar,GIB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.553863883,..,0.771396816,..,0.808356404,..,0.872591853,0.477636367,0.489336252,0.506524146,0.630432785,0.523507833,0.267854154,-0.208124295,-0.127206877,-0.098695189,-0.217248693,-0.171341717,-0.140445963,-0.235559732,-0.129703641,-0.081244558,0.153864294,0.1623694,0.115144268,0.101313189,0.064303063
Greece,GRC,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.05352366,..,0.77567035,..,0.861044526,..,0.723845243,0.789709985,0.899134219,0.784953773,0.863401473,0.859287739,0.853603005,0.646844327,0.583895683,0.533327162,0.388231575,0.467147976,0.373847544,0.252081782,0.112276845,0.049084142,0.112756364,0.157741681,0.289413631,0.321593732,0.32558471
Greece,GRC,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.003164291,..,1.103217363,..,1.013062,..,1.04801929,1.156673908,1.191414952,1.097569346,0.965482771,0.983873904,0.92821151,0.891443253,0.897718012,0.820455015,0.700790524,0.687237501,0.618778229,0.651559412,0.668565869,0.658502698,0.741846502,0.81095922,0.963265836,0.94583106,0.953022003
Greenland,GRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.518853307,1.645201087,1.940006495,1.934407234,1.931952834,1.924541116,1.947082162,1.964210629,1.927581429,1.936508656,1.887186527,1.910476446,1.877370477,1.565969229
Greenland,GRL,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.716114283,1.72867775,1.733143568,1.712427616,1.689050317,1.734398961,1.671263099,1.689954519,1.688615322,1.701723337,1.710528135,1.701575994,1.687229514,1.690608263
Greenland,GRL,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.245290518,1.282472253,1.276298761,1.290535688,1.278615117,1.276849508,1.273960948,1.279364109,1.295549154,1.282692909,1.262557507,1.282142997,1.277428865,1.26603055
Grenada,GRD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.914663494,..,0.954443455,..,1.019257665,..,0.923411608,0.885519981,0.879427552,0.415122241,0.391092598,0.384942293,0.387722582,0.392208546,0.518380046,0.360115409,0.492649019,0.426174343,0.774568856,0.779747725,0.998592257,0.992373705,0.968616605,0.937967896,1.03254509,1.040163636,1.043798447
Grenada,GRD,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.425557196,..,0.421897411,..,0.341131985,..,0.359068334,0.33739537,0.280416071,0.378238171,0.259322912,0.191248715,0.127722353,0.157519296,0.118389398,0.172344387,0.186642453,0.199680164,-0.137727961,0.175030604,0.618741393,0.461015522,0.249573827,0.187111259,0.326836467,0.489527076,0.554005027
Grenada,GRD,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.614710569,..,0.724685133,..,0.715227902,..,0.785680056,0.764794171,0.569066882,0.525194108,0.720976889,0.794786453,0.820473313,0.823060751,0.791172504,0.785192192,0.747502923,0.770249128,0.906164587,0.806074977,0.817103922,0.744323075,0.502225816,0.679247379,0.687310874,0.725593209,0.703290701
Guam,GUM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.634409845,0.746284068,0.703987658,0.431097239,0.441606164,0.401251554,0.395871073,0.791545987,0.780917645,0.798485518,0.750133276,0.786707044,0.652095139,0.678459287,0.697025716,0.883918047,0.888366282,0.877565145,0.808528244
Guam,GUM,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.991457164,1.109415412,1.069221497,1.090919852,1.117979527,1.125054717,1.1112082,1.090952396,1.09636724,1.101331592,1.407080054,1.28536284,1.045759678,1.294769168,1.296713471,1.268459797,1.119430304,1.138901711,1.221117854
Guam,GUM,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.597243965,0.654332459,0.548463166,0.972128868,0.967198193,0.963811636,0.767428875,0.784417808,0.800454021,0.783445895,..,..,..,..,1.163516283,1.162603259,1.089254618,1.10831809,1.102079868
Guatemala,GTM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.013414145,..,-0.669719815,..,-0.768333912,..,-0.834293127,-0.774796605,-0.808034837,-0.835618198,-0.735238791,-0.753424942,-0.713971555,-0.925672591,-0.852924466,-0.7441414,-0.633820176,-0.674156249,-0.655563533,-0.6544379,-0.545003712,-0.651365459,-0.538192272,-0.577349424,-0.415842652,-0.395547092,-0.304971337
Guatemala,GTM,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.126488209,..,-1.041270375,..,-0.8857916,..,-0.990891993,-1.100940704,-1.062098503,-1.048306942,-1.097761035,-1.121048689,-1.122285604,-1.013138294,-0.944123864,-1.031414747,-1.083919644,-1.093928218,-0.956078649,-0.953765869,-1.031354308,-1.076287866,-1.075466394,-1.100035071,-1.099682927,-1.109790802,-1.127138257
Guatemala,GTM,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.235270128,..,-0.195095882,..,-0.285944521,..,-0.358615816,-0.483628333,-0.324404269,-0.359379411,-0.168789566,-0.171275631,-0.201825634,-0.250002414,-0.303283572,-0.311964631,-0.356138647,-0.366542727,-0.33758685,-0.346393049,-0.290310234,-0.279576719,-0.353329957,-0.333213925,-0.377719432,-0.464397669,-0.523062348
Guinea,GIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.150932908,..,-0.586954713,..,-1.907590032,..,-1.421165824,-0.788895369,-1.033383608,-1.153976798,-1.908928514,-2.403348207,-2.097338915,-2.116455078,-1.687079072,-1.388054013,-1.287012458,-1.229851723,-0.955242753,-0.386475414,-0.396070927,-0.69907409,-0.880607545,-0.84259665,-0.669287205,-0.939894259,-0.864391387
Guinea,GIN,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.447080135,..,-1.391768932,..,-1.389179468,..,-1.080204725,-1.154066205,-1.302322268,-1.423453331,-1.420995474,-1.452069283,-1.540276289,-1.5522995,-1.485632777,-1.448172688,-1.399059772,-1.383079529,-1.367539644,-1.187036753,-1.243085742,-1.254833937,-1.230892658,-1.238390446,-1.302762151,-1.160717487,-1.102358937
