Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Hungary,HUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.7,8.5,9.94,12.1,10.85,10.17,10.02,8.99,8.93,6.93,6.56,5.67,5.61,5.79,5.83,7.19,7.49,7.41,7.82,10.03,11.17,11.03,11,10.18,7.73,6.81,5.11,4.16,3.71,3.42,4.25,4.05,3.61
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,3.38797814176706,1.79704016823477,3.84215991793813,5.22839833308662,3.90889569564824,4.68714274853112,8.976412347003,9.28585743921339,4.66141394394749,6.83580508259544,7.27989573279489,8.46785487646024,6.94234501879142,5.29166170071089,8.67431417733246,15.7235490703556,17.149151997396,28.3695996532776,34.8175429072704,23.6557207806553,22.4642346133809,18.8680749869282,28.3054683706654,23.4690301919185,18.3050744143798,14.1537896545341,9.99774409303364,9.80361016908127,9.11680911680913,5.26544821583986,4.66101694915256,6.74434679569463,3.56151711378355,3.93032603841,7.95874516544909,6.0425125388106,4.21171171171172,4.85555795691951,3.92992098935075,5.65214517088651,1.73319984983107,-0.227566270988384,-0.0616446800641176,0.394769306686402,2.34824281150159,2.85024792594642,3.3385863538201,3.3267438576673,5.11096534382858,14.6081439492433
Hungary,HUN,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,410012953.679648,433993459.291207,780001613.171577,448010151.757603,-465001096.391943,80007593.4118281,582982138.444208,1042996709.49092,534202975.353883,357961082.408745,-11104080.9487572,-4021176189.10417,-3715892232.10404,-2499542736.53198,-2773505252.89623,-2358417692.56382,-3452126852.31356,-3755757410.91984,-4285348856.57863,-3523597979.67215,-2924420005.09723,-4580545031.61294,-4594326793.02354,-2523103329.54242,-2751578973.17939,-731364188.390124,-1463505495.71769,3653874617.69593,3350762726.44337,3971293699.96706,3730985677.82791,4429253940.37193,2836666026.5278,4504456526.12,4390799084.80376,1896037171.56766,-2629192065.63294,-4099484855.15767,-1477399000.26301,-5116548376.40682,-15570101107.9081
Hungary,HUN,"Population ages 15-64, total",SP.POP.1564.TO,6554481,6579306,6609546,6648032,6689207,6729896,6770435,6808006,6852833,6920506,6990499,7038876,7063045,7068817,7063150,7049622,7031747,7004539,6972988,6939765,6924753,6943509,6978904,7021285,7041032,7029746,7009043,6988717,6974844,6919448,6888219,6922748,6950474,6969298,6979847,6982677,6982417,6980861,6972827,6963797,6961575,6966362,6963235,6954489,6950722,6945793,6941896,6932247,6915646,6895853,6874888,6849382,6794920,6747076,6691117,6636130,6577390,6524984,6482401,6433226,6371286,6314017,6347326
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,248434274.503252,253885451.990572,284916520.947168,340061655.834167,434267944.211859,523694958.170663,628893320.967614,621225998.641327,474399519.59457,414709309.105915,526704545.473604,670251136.449339,839648790.669075,1154386886.40258,1515165330.16135,1406875081.32726,1669473116.28758,2208509076.639,2511818475.62766,2853435054.34442,3381389884.80718,3493005069.10719,3206617990.90023,2765954047.08824,2864437621.66064,2984054752.93721,3989626783.50265,5520320783.44209,6106638182.38953,5672570277.78609,6468739130.22964,6909725408.11499,7080977636.41567,6218583218.06303,6389462322.04938,7123637088.75434,7426082270.67669,7569673903.96179,8503689103.93424,8982048417.30556,9025660361.75842,8234846522.85472,9318398443.55146,11429335645.2747,13825309101.2703,16852971986.5569,17465318552.2941,21652505596.7528,18074619561.7671,13154416196.7524,13751161917.7398,15221622925.9319,14751508133.5443,16125060515.3117,17867662177.8911,17517210519.0912,20793168030.9524,24728285177.4603,26260850582.0687,24663643101.958,21553080483.8132,25552639899.067,27841648044.3753
Iceland,ISL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.9143656494847,31.315163289897,37.6488779059,43.0617549318278,44.1045034495658,46.3446576667931,45.6988349847291,68.4657175452873,63.1767029797765,59.1576793508091,58.2580205912156,60.284380518109,56.2994062359328,54.4446338318885,48.2797242905858,84.7176591672143,86.9818396994222,84.2624186949972,129.738432199614,145.745980756566,150.633812484101,156.915918249342,152.739624546059,140.954580207259,135.796521914069,117.370839587281,103.362423152956,90.4444869015692,81.9621967417907,90.1788624131133,100.674057026916,96.865508300825,..
Iceland,ISL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.79807996749878,1.95098996162415,2.23505997657776,2.5720100402832,2.83989000320435,2.82119989395142,2.70549988746643,..,2.67968988418579,2.8526599407196,2.53293991088867,2.46413993835449,2.59713006019592,..,2.40367007255554,..,1.69237995147705,1.93615996837616,2.18139004707336,2.10980010032654,2.08412003517151,2.00042009353638,2.32627010345459,2.47443008422852,..,..
Iceland,ISL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.2,3.6,3.72,3.07,2.18,1.94,1.87,2.99,4,4.03,2.55,2.83,2.25,2.95,7.22,7.56,7.03,6,5.38,4.9,3.98,2.98,2.74,2.7,3.51,5.48,6.03,3.79
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.9883972390203,4.71161499679355,11.016292445577,12.9280230755903,19.2450543572579,7.31706942783345,10.6866430342387,3.32021867821533,15.2317984034252,21.7632949193453,13.3724751491848,6.73187452980987,9.81132391279969,21.3549309168298,42.5161819585292,49.3613382334052,32.0351102236086,30.3167412725929,43.7499982853606,44.4444558043744,58.5284260893647,51.7932416010108,50.243226389676,83.9500461937035,30.8523970770909,31.9946290240703,22.1284011876646,18.2977682232304,25.7255090852843,20.7581950334485,15.510721994253,6.80877887943638,3.94771176824033,4.04285291076943,1.55265627495782,1.65123150116651,2.26041898267296,1.81543080282247,1.65924170953426,3.23183260906467,5.13647123245151,6.40508550386865,5.1970223021663,2.0556632975374,3.15819324298464,3.98704782806592,6.68707906136661,5.05155736492145,12.6943942775878,12.0031298461743,5.39673113167484,4.00102664343116,5.18589988750705,3.8722792374824,2.04461481539337,1.63305558181333,1.6969276199774,1.76041559180606,2.68291768267388,3.01397179156056,2.84792401518658,4.44423970189747,8.3087551155892
Iceland,ISL,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-25900000,-52100000,21900000,25500000,19900000,-29100000,-152100000,20400000,-13400000,-300000,96800000,-52100000,-14000000,134200000,79300657.729884,-47907588.743905,1966975.978169,180681813.565,271879797.129546,177860021.107952,-16711709.0629316,-30006316.8426729,-391758745.279248,-377936074.834216,-586247324.355946,-206726253.75862,10916708.6504949,-369260999.936563,-756188522.130757,-1783244010.74912,-2691361894.08564,-2096824505.49332,-990577455.766148,349957708.940507,523791505.854947,315676105.555831,98616633.8564534,62488328.4305564,-65457299.217918,-244562432.834644,-799309180.063381,-1525100604.89658,-1460186079.42327,-838490276.244562,-626055029.039359,-1113487891.03788,-1534117230.11904
Iceland,ISL,"Population ages 15-64, total",SP.POP.1564.TO,100188,101829,103588,105462,107530,109734,112023,114312,116523,118367,119772,121632,124350,127055,129710,132496,134721,136567,138589,140734,142856,145210,147785,150086,152035,153620,155066,157360,160583,162893,164125,166135,168074,169407,170907,172101,173359,175231,177709,180394,183208,185885,187806,189650,192104,196515,203084,209875,214386,214379,212920,212873,213391,214817,216736,218787,222056,228127,235299,240991,244499,247524,252774
India,IND,GDP (current US$),NY.GDP.MKTP.CD,37029883846.9303,39232435753.0422,42161481824.7743,48421923420.8701,56480289896.3705,59554854575.8085,45865462034.2857,50134942160.5497,53085455824.6593,58447994966.6784,62422483000.5672,67351407965.1281,71463193831.0092,85515269585.4,99525899116.054,98472796456.884,102717164466.397,121486645611.522,137300295313.3,152991653793.77,186325345086.661,193491373249.4,200715633588.789,218262154670.612,212157639237.202,232511561180.057,248985994042.212,279033584092.223,296589677725.074,296042058867.01,320979026420.035,270105341879.226,288208066640.584,279295644530.09,327275583539.559,360281907854.994,392896860670.885,415867567334.185,421351318896.874,458820417337.807,468394937262.37,485441014538.638,514937948870.08,607699285433.872,709148514804.659,820381595512.902,940259888792.141,1216736448906.29,1198895147694.77,1341888016988.57,1675615502766.2,1823051829894.55,1827637579584.79,1856721494834.64,2039126469963.35,2103588347241.77,2294796889945.04,2651474263257.15,2702929639861.5,2835606242052.48,2671595389575.7,3150306834279.65,3385089881935.39
India,IND,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.7832537948314,50.0100803583574,49.6809013594637,51.7598082886747,49.5942827032795,47.4916413020425,45.7233077028079,50.3654361263116,50.3192181732305,51.3529514384148,55.0042464956842,59.0179097968845,62.5527712950592,62.1900538962691,62.5929767433885,62.2265261005164,59.6667302759413,57.4975363893642,57.2922142809949,55.2564461120573,51.5919103004572,51.5565536600977,50.6780305516006,50.3118273627008,49.9009248748319,49.9647183856551,47.6337555915272,47.5836093800197,46.5224986659322,..,..,..,..
India,IND,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.639050006866455,0.686689972877502,0.703790009021759,0.724129974842072,0.756990015506744,0.735909998416901,0.725669980049133,0.719290018081665,0.756900012493134,0.824109971523285,0.804729998111725,0.805069983005524,0.858759999275208,0.833140015602112,0.788489997386932,0.755020022392273,..,0.706420004367828,0.701590001583099,0.693099975585938,0.669839978218079,0.666029989719391,0.655290007591248,..,..,..,..
India,IND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.83,..,..,..,..,..,2.73,..,..,..,..,8.7,..,..,..,..,3.12,..,3.22,..,..,..,..,..,7.65,6.51,7.86,6.38,..
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.77987784677379,1.69521293914439,3.63221497106987,2.94616135685227,13.3552611508153,9.47475859170697,10.8018483489341,13.0622024777969,3.23741242627508,-0.584136610466297,5.09226161997544,3.07993868406547,6.44209746158235,16.9408159791736,28.598734077509,5.74843029767432,-7.63394763392876,8.30747009171162,2.52304875695182,6.27568336762338,11.3460734795094,13.112546897642,7.8907427937749,11.8680812986734,8.3189071186007,5.55642423236555,8.72972072702588,8.80112581251833,9.38347186185332,7.07428002942298,8.97123250273256,13.8702461773683,11.7878170418135,6.32689048779867,10.2479355556119,10.2248861637545,8.97715233826453,7.16425211462723,13.2308389767977,4.66982038037589,4.0094359104519,3.77929312235641,4.29715203929562,3.80585899528852,3.7672517347751,4.24634362031927,5.79652337561635,6.37288135593229,8.34926704907581,10.8823529411765,11.9893899204243,8.9117933648337,9.47899691419793,10.0178784746103,6.665656718679,4.90697344127254,4.94821634062142,3.32817337461301,3.93882646691634,3.72950573539126,6.62343677628532,5.13140747176369,6.6990341407985
India,IND,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-286205132.894493,787005792.907204,932137783.53,-884155916.287359,-2221565914.98765,-5643555549.39019,-5711148536.64992,-4819968799.13706,-4097695768.23893,-4024728084.30488,-5616169909.77247,-5438418172.88048,-5776859516.98525,-6581412615.22567,-6110394114.59845,-5150872511.21878,-2991949366.93857,-2911157011.12736,-2092517089.18445,-4150091576.57651,-6718787334.88536,-10051664888.8454,-10028030527.9397,-10752254720.2107,-8678932808.29459,-10640580424.1163,-6419076589.96891,-3561161456.47842,-7187862551.22968,-17617201854.3481,-32288927607.9989,-42695648387.8613,-55081319692.8388,-124851420880.8,-107269363653.167,-129179002739.227,-167456559193.649,-201668377075.134,-162576463202.912,-144047356696.901,-136884248922.587,-107475549275.984,-148134484997.108,-186691649287.938,-157678010763.179,-95449862090.4169,-176720830684.384,-267187617152.814
India,IND,"Population ages 15-64, total",SP.POP.1564.TO,250572490,254983160,259461462,264033144,269239453,275095446,281128542,287440562,294131776,301154377,308479482,315989498,323685090,331640545,339752276,348039335,356475048,365254332,374467006,383945578,393699476,403630682,413737921,424166130,434850151,445720916,456823486,468194817,479936444,492063295,504451116,516954044,529565821,542339649,555426168,568890441,582689001,596800684,611160335,625784989,640617507,655697139,670914857,686160442,701561063,716911600,732180068,747505065,762763594,777995638,793438411,809037482,824603950,840060464,854999441,869459756,884115112,898694113,912553718,925771433,938586445,950245567,960804385
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,5667756644.9716,7076465295.27356,8337423312.88344,9150684931.50685,9333536359.74431,10997590361.4458,16273253012.0482,25802409638.5542,30463855421.7602,37269156626.5958,45808915662.761,51455719100.27,51400186379.1873,72482337370.8551,85518233450.1818,90158449307.26,81052283404.2179,84853699994.5677,85289488375.4688,79954072569.4637,75929617576.2282,84300174475.7955,94451427898.007,106140727356.675,116621996217.133,128026966579.964,158006700301.533,176892143931.505,202132028723.115,227369679374.973,215748998609.635,95445547872.715,140001351215.462,165021012077.81,160446947784.909,195660611165.183,234772463823.808,256836875295.452,285868619205.904,364570515631.625,432216737774.861,510228634992.258,539580085612.401,755094157594.248,892969104529.233,917869913365.243,912524136718.018,890814755511.291,860854232717.853,931877364033.902,1015618744168.15,1042271532953.36,1119099871386.16,1059054842711.72,1186505455720.81,1319100220389.02
Indonesia,IDN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.7414523316285,40.2756295663842,42.7093574260874,37.4975968521644,36.5705901605804,30.8043248823304,23.92314220907,72.4853185253111,55.2040876648634,45.2079671076106,..,..,32.2241265309989,29.7173962466428,..,..,..,..,34.2250282105616,29.997306381567,26.1661592780012,24.8651446692594,25.0344008432508,27.7819272178664,27.4216121994064,30.309126137804,31.366190714778,32.4290671189749,33.1394192425283,33.7291556226381,42.9017966486126,44.4039755758173,..
Indonesia,IDN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0676899999380112,0.0475599989295006,..,..,..,..,..,..,..,0.0833199992775917,..,..,..,0.0847000032663345,..,..,0.245350003242493,0.238049998879433,0.226319998502731,0.271290004253387,0.280770003795624,..,..
Indonesia,IDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.92,1.29,2.48,..,1.66,..,2.85,..,..,2.1,2.59,2.55,2.74,..,2.54,2.62,2.73,2.78,4.37,..,4.86,4.68,5.46,6.36,6.08,6.08,6.6,6.66,7.3,7.94,7.55,8.06,7.21,6.11,5.61,5.15,4.47,4.34,4.05,4.51,4.3,3.78,4.39,3.59,4.25,3.83,3.46
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,39.5904436860068,13.6919315403424,131.397849462365,145.910780669145,108.994708994709,306.763110307415,1136.2541122077,106,128.843042071197,15.4798702151618,12.3994646487815,4.23374894488334,6.5217492128302,31.0418812711131,40.4917904384715,19.1656971335588,19.8286536956641,11.0520897946254,8.11258259525912,16.2327657550178,18.0354301616893,12.2659085141911,9.44542395353453,11.7997405215176,10.45503482319,4.72453615680209,5.82266696175201,9.2786561316159,8.04536715123097,6.41553963494968,7.81919144730541,9.41905827724153,7.52351717022744,9.67189338180124,8.53200525418844,9.42032321644617,7.97328085611421,6.22614163387585,58.4510444723946,20.4778311126401,3.68861915958351,11.5001148791768,11.9001175663779,6.7573171936285,6.06405988526519,10.4531984193865,13.1086720985297,6.40656281325702,10.2266645473148,4.38641555014729,5.1342040076793,5.3560477898215,4.27949999641976,6.41251330156414,6.39492540819922,6.36312113115614,3.5258051568793,3.80879806953163,3.19834641562404,3.03058664969491,1.92096800566845,1.56012990525685,4.2094638340216
Indonesia,IDN,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6806000000,1893000000,963000000,5707000000,5822000000,2458000000,4674000000,5678000000,6664000000,5352000000,4801000000,7022000000,8231000000,7901000000,6533000000,5948000000,10075000000,18428826100,20643437521.75,25042000000,22696090000,23513250000,24563070000,19468280000,17610890000,32197860000,34525719992.494,24542404510.8859,32287432062.5692,31002654998.9368,33824995304.4828,8679594718.64488,5833232478.6168,6982569777.34674,14048569144.2135,15317989719.1129,18813932315.7261,-228302712.774375,3507733912.24965,28301275850.4687,43806016676.3676,62672201692.2234
Indonesia,IDN,"Population ages 15-64, total",SP.POP.1564.TO,51090563,52191574,53288198,54374968,55478883,56413917,57294217,58388399,59666537,61104815,62645641,64276786,65998903,67808212,69703945,71689556,73760576,75911785,78141743,80452186,82848012,85329136,87885703,90498256,93158280,95862318,98595030,101343772,104111042,106884666,109665100,112454577,115250272,118073065,120920910,123781835,126640453,129500687,132347103,135137903,137812628,140342251,142797679,145232431,147591553,149892735,152230961,154568569,156871861,159186119,161537956,163928210,166359505,168784459,171140668,173432827,175658667,177789493,179835745,181816710,183698630,185451041,187165550
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,4199134385.70456,4426949090.41335,4693566411.78989,4928628013.45896,5379845642.32154,6197319922.84306,6789938664.96101,7555383682.60462,8623172951.27486,9743089597.75278,10976245142.6131,13731802908.4244,17153463263.1086,27081698249.5083,46209092072.1383,51776222349.8869,68055295080.7538,80600122701.9632,77994316621.4814,90391877325.9285,94362275580.0229,100499312749.923,125948756439.485,156365156618.241,162276728619.519,180183629599.684,209094561833.48,134009995923.169,123057861333.908,120496362916.271,124813263926.225,..,..,63743623232.012,71841461172.5964,96419225743.6737,120403931885.441,113919163421.155,110276913362.508,113848450088.351,109591707802.216,126878750295.944,128626917503.72,153544751395.43,190043433964.841,226452138291.542,266298911661.144,349881601458.56,412336172446.849,416397025729.361,486807616896.703,626133112211.111,644035512198.992,492775566435.176,460382791488.626,408212917871.725,457954614595.24,486630147094.69,327900695065.853,283649531542.631,239735486745.704,359096907772.985,388544468139.733
"Iran, Islamic Rep.",IRN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.502179980278015,0.495579987764359,0.594839990139008,0.504530012607574,0.622839987277985,0.559210002422333,..,0.646470010280609,0.272579997777939,0.264420002698898,..,0.294349998235703,0.236010000109673,..,0.393830001354218,..,0.759829998016357,..,0.788290023803711,..,..,..
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.2,..,..,..,..,11.1,..,..,..,..,9.1,..,..,..,..,..,12.8,..,10.3,11.81,11.52,10.77,10.63,12.11,13.68,12.49,12.27,10.6,10.68,11.17,12.62,12.23,12.19,10.74,9.69,9.28,..
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.82241081297881,3.16256439585737,0.721320571656317,0.371849607221687,3.81448957223042,2.15437483520965,-0.388148532154467,1.59761007964359,0.690360521996216,3.59319451551283,1.66687093970065,4.19529837265424,6.39824135128874,9.8194867331876,14.2489355382568,12.879181833834,11.2561425062112,27.2877846793093,11.7219692041212,10.4872367273486,20.6439144373797,24.2035897624486,18.6897259269564,19.7401891778611,12.5402194538869,4.38934095741537,18.4290030211474,28.5714285714291,28.6706349206345,22.3496530454897,7.62767493763936,17.1285679434011,25.8077226162332,21.2026307547761,31.4470284237728,49.6559858462747,28.9373440168136,17.3492257538708,17.8661342130397,20.0707078146866,14.4767513188566,11.2742471332117,14.3359337378404,16.4680116244792,14.7615086970672,13.433118008508,10.0158982511924,17.3410404624277,25.4105090311987,13.5515548281506,10.089362928798,26.2933856738609,27.2568127242908,36.6030355191028,16.6065532357449,12.4846815611533,7.24542548952983,8.04492437660281,18.0141183371874,39.9073455697783,30.5941390387295,43.3890162681516,..
"Iran, Islamic Rep.",IRN,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10859000000,7358000000,5872000000,15650000000,1450000000,-1307000000,7900000000,3480000000,2358000000,2169000000,-3414000000,-89000000,101000000,-367000000,975000000,-6529000000,-3406000000,-1207000000,6817000000,5586000000,7402000000,4258000000,-1168000000,7597000000,13138000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,"Population ages 15-64, total",SP.POP.1564.TO,11268938,11491544,11747866,12036090,12390691,12803112,13218122,13625099,14032674,14457919,14914534,15392152,15894181,16433675,17003548,17593867,18157919,18719162,19313847,19928198,20572424,21759358,22952640,23643725,24377077,25132178,25899617,26672115,27435168,28230197,29647417,31186623,32116831,32332248,32628017,33642030,34804652,36186326,37769450,39430433,41162325,42941267,44272423,45550105,47203217,48811929,50340766,51724681,52921528,53938357,54810078,55456569,55967397,56499437,57117527,57861740,58488654,58960922,59397335,59806077,60142828,60503472,60933022
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1683918769.46355,1831479830.70473,1954399501.75812,1978199492.28096,2340239348.11669,..,..,..,2896598846.57434,3007758802.31044,3281318693.37889,3865346534.65347,4113848002.40312,5134367778.1446,11516762614.2906,13458516762.6143,17754825601.0836,19838130714.5276,23762275651.8794,37816457839.4853,52569000000,37823000000,42382333333.3333,40712903225.8064,46938387096.7742,48425161290.3226,47264516129.0323,56774193548.3871,62684516129.0323,65831935483.871,180408064516.129,407796349.663785,553671957.671958,1031944881.13189,3991349282.75729,12894029888.1122,10433698621.3427,20764857056.3795,20617405044.2425,36881601583.8194,48364250943.9051,36176430128.8057,32928454672.4246,21921569478.8163,36627901762.063,49954890353.2609,65140147197.1215,88837055195.2619,131614433712.245,111657581662.35,138516722649.573,185749664444.444,218002481737.691,234637675128.645,228415656174.957,166774104911.48,166602488747.885,187217660050.676,227367469034.031,233636097800.338,180924091442.953,207691599310.345,264182173793.103
Iraq,IRQ,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.3918908850844,29.4760678291372,35.8630061595051,27.438248367378,..,..,..,..
Iraq,IRQ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0455400012433529,0.0343500003218651,0.0456200018525124,0.0368399992585182,0.0347599983215332,..,..,0.0383500009775162,0.0401699990034103,0.0373700000345707,0.0459600016474724,0.0427899993956089,0.032660000026226,0.0397699996829033,0.0410499982535839,..
Iraq,IRQ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.65,..,..,..,..,7.96,..,10.59,..,10.82,13.02,..,..,..,16.17,..
Iraq,IRQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.47823790409598,0.916260431846698,1.2923621654152,3.95495742929742,-0.0901365196717474,-0.455580865857812,1.98321891712164,3.29094988781674,2.196475982868,5.73925366136733,4.35559526470563,3.59589041076036,5.18595041325521,4.89098408992569,7.69999999976925,9.51717734405535,12.8232301828134,9.16776253995514,4.61194286682017,..,..,..,..,..,..,..,..,..,..,..,..,180.952380952381,83.615819209039,207.692307692309,448.499999999999,387.310847766638,-16.1173257510572,23.0631996788727,14.7687735575528,12.5777623393436,4.97896213183735,16.3740814963262,19.316694601979,33.6162105992383,26.9619068193272,36.9594809201871,53.230962911428,-10.0674925768978,12.6628528269228,6.8736154721255,2.8777472527476,5.80145537085299,6.08909641595044,1.87949800749469,2.23597407904678,1.3933302878031,0.556521397155519,0.18405889884764,0.36744148893681,-0.198965380023871,0.574162679425838,6.04186489058039,4.99476596381039
Iraq,IRQ,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3695200000,11821900000,22964500000,33966800000,4144500000,14432300000,39051000000,44052000000,36765082324.13,35558000000,10990385777.87,12221300000,25373500000,47484200000,32167600000,5901700000,38362700000,..
